estimator__model,estimator__model__boosting_type,estimator__model__num_leaves,estimator__model__max_depth,estimator__model__learning_rate,estimator__model__n_estimators,estimator__model__min_child_samples,estimator__model__is_unbalance,estimator__model__objective,estimator__model__random_state,estimator__oversampling,estimator__oversampling__sampling_strategy,estimator__oversampling__random_state,estimator__oversampling__shrinkage,estimator__imputation,estimator__scaler,f1_binary_split0,f2_binary_split0,recall_binary_split0,precision_binary_split0,matthews_corrcoef_split0,accuracy_split0,roc_auc_macro_split0,f1_binary_split1,f2_binary_split1,recall_binary_split1,precision_binary_split1,matthews_corrcoef_split1,accuracy_split1,roc_auc_macro_split1,f1_binary_split2,f2_binary_split2,recall_binary_split2,precision_binary_split2,matthews_corrcoef_split2,accuracy_split2,roc_auc_macro_split2,f1_binary_split3,f2_binary_split3,recall_binary_split3,precision_binary_split3,matthews_corrcoef_split3,accuracy_split3,roc_auc_macro_split3,f1_binary_mean,f2_binary_mean,recall_binary_mean,precision_binary_mean,matthews_corrcoef_mean,accuracy_mean,roc_auc_macro_mean,f1_binary_max,f2_binary_max,recall_binary_max,precision_binary_max,matthews_corrcoef_max,accuracy_max,roc_auc_macro_max,f1_binary_min,f2_binary_min,recall_binary_min,precision_binary_min,matthews_corrcoef_min,accuracy_min,roc_auc_macro_min,f1_binary__threshold_split0,f2_binary__threshold_split0,recall_binary__threshold_split0,precision_binary__threshold_split0,matthews_corrcoef__threshold_split0,accuracy__threshold_split0,f1_binary__threshold_split1,f2_binary__threshold_split1,recall_binary__threshold_split1,precision_binary__threshold_split1,matthews_corrcoef__threshold_split1,accuracy__threshold_split1,f1_binary__threshold_split2,f2_binary__threshold_split2,recall_binary__threshold_split2,precision_binary__threshold_split2,matthews_corrcoef__threshold_split2,accuracy__threshold_split2,f1_binary__threshold_split3,f2_binary__threshold_split3,recall_binary__threshold_split3,precision_binary__threshold_split3,matthews_corrcoef__threshold_split3,accuracy__threshold_split3,f1_binary__threshold_mean,f2_binary__threshold_mean,recall_binary__threshold_mean,precision_binary__threshold_mean,matthews_corrcoef__threshold_mean,accuracy__threshold_mean,f1_binary__threshold_best,f2_binary__threshold_best,recall_binary__threshold_best,precision_binary__threshold_best,matthews_corrcoef__threshold_best,accuracy__threshold_best,f1_binary__threshold_worst,f2_binary__threshold_worst,recall_binary__threshold_worst,precision_binary__threshold_worst,matthews_corrcoef__threshold_worst,accuracy__threshold_worst
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.10636257547121507, max_depth=-12,
               min_child_samples=400, n_estimators=84, num_leaves=77,
               objective='binary', random_state=24743)",dart,77,-12,0.10636257547121507,84,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.4553412578380942,
                  shrinkage=1.0)",0.4553412578380942,74923,1.0,None,None,0.2984126984126984,0.3909465020576132,1.0,0.3037974683544304,0.2825429528482054,0.9692275042444821,0.835744463632118,0.33653846153846156,0.4303510758776897,1.0,0.36,0.3305508406296545,0.9698641765704584,0.8381999876722038,0.2738095238095238,0.38104089219330856,1.0,0.26744186046511625,0.2715740316923775,0.9694332413500318,0.8439064512624734,0.35555555555555557,0.43454935622317603,1.0,1.0,0.3399056050136412,0.9702823179791976,0.8786807269115571,0.3160790598290598,0.4092219565879469,1.0,0.48280983220488666,0.30614335754596966,0.9697018100360425,0.8491329073695881,0.35555555555555557,0.43454935622317603,1.0,1.0,0.3399056050136412,0.9702823179791976,0.8786807269115571,0.2738095238095238,0.38104089219330856,1.0,0.26744186046511625,0.2715740316923775,0.9692275042444821,0.835744463632118,0.22258536523515424,0.12162034680978631,0.02184648140842562,0.29373418951139874,0.12162034680978631,0.4057236253323617,0.16986414478807996,0.14832604560014923,0.021566366233364758,0.299853613263701,0.14832604560014923,0.38743458585611235,0.12421864514660072,0.09833351416020517,0.021585251874817878,0.31191605910208514,0.12421864514660072,0.4512000025663867,0.1790466082646463,0.1239712825672858,0.021568258408347876,0.38221933453276596,0.1790466082646463,0.38221933453276596,0.1739286908586203,0.12306279728435662,0.021641589481239034,0.32193079910248773,0.14330291145529564,0.4066443870719067,0.1790466082646463,0.1239712825672858,0.021568258408347876,0.38221933453276596,0.1790466082646463,0.38221933453276596,0.1790466082646463,0.1239712825672858,0.021568258408347876,0.38221933453276596,0.1790466082646463,0.38221933453276596
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.00027763990419904755, max_depth=10,
               min_child_samples=400, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,10,0.00027763990419904755,10000,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=0.0)",0.1,74923,0.0,None,None,0.3051948051948052,0.35532994923857864,1.0,0.2966101694915254,0.28297153653920804,0.9700764006791172,0.8011608801091059,0.308139534883721,0.3776290630975143,1.0,0.3148148148148148,0.2874936261931324,0.9698641765704584,0.7861450981600766,0.22551928783382788,0.31822565091610416,1.0,0.19387755102040816,0.21489466865594095,0.9700700488219062,0.7140152396914815,0.3573667711598746,0.38409703504043125,1.0,0.3202247191011236,0.33759950250914905,0.9700700488219062,0.7656656889675187,0.29905509976805716,0.3588204245731571,1.0,0.281381813606968,0.2807398334743576,0.970020168723347,0.7667467267320457,0.3573667711598746,0.38409703504043125,1.0,0.3202247191011236,0.33759950250914905,0.9700764006791172,0.8011608801091059,0.22551928783382788,0.31822565091610416,1.0,0.19387755102040816,0.21489466865594095,0.9698641765704584,0.7140152396914815,0.46666455415010555,0.22409662744891,0.22196699828565764,0.4697496998115857,0.46666455415010555,0.47149828754387796,0.39551362695052605,0.2723174606034187,0.21685631872904018,0.4447434934586977,0.39551362695052605,0.4646853427659994,0.41089038674317413,0.3089070582621486,0.1944878114626074,0.41089038674317413,0.3089070582621486,0.5722522369598181,0.40592817125262826,0.40592817125262826,0.2120423103193423,0.40592817125262826,0.40592817125262826,0.46367655883213543,0.4197491847741085,0.3028123293917764,0.21133835969916187,0.43282793781652146,0.3942533526538521,0.4930281065254577,0.40592817125262826,0.40592817125262826,0.2120423103193423,0.40592817125262826,0.40592817125262826,0.46367655883213543,0.40592817125262826,0.40592817125262826,0.2120423103193423,0.40592817125262826,0.40592817125262826,0.46367655883213543
"LGBMClassifier(is_unbalance=True, learning_rate=0.0025123282587387217,
               max_depth=10, min_child_samples=400, n_estimators=10000,
               num_leaves=2, objective='binary', random_state=24743)",gbdt,2,10,0.0025123282587387217,10000,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=4.0)",0.1,74923,4.0,None,None,0.2929936305732484,0.38751345532831,1.0,0.345679012345679,0.2845986667887283,0.9700764006791172,0.8526464249640426,0.3375,0.41666666666666663,1.0,0.3595505617977528,0.31667116778039867,0.9696519524617997,0.8542762042715812,0.2729528535980149,0.3713670613562971,1.0,0.3170731707317073,0.27061235414029544,0.9700700488219062,0.8472050219594333,0.37341772151898733,0.4389721627408993,1.0,0.4594594594594595,0.3541338212464778,0.9700700488219062,0.8882582988034824,0.31921605142256265,0.40362983652304324,1.0,0.37044055108364965,0.306504002488975,0.9699671126961823,0.8605964874996349,0.37341772151898733,0.4389721627408993,1.0,0.4594594594594595,0.3541338212464778,0.9700764006791172,0.8882582988034824,0.2729528535980149,0.3713670613562971,1.0,0.3170731707317073,0.27061235414029544,0.9696519524617997,0.8472050219594333,0.6584474626169509,0.47702686406570394,0.005297020027000261,0.7748883562207143,0.47702686406570394,0.9388469965611299,0.6651264115461195,0.4233168632411753,0.0018138227231425282,0.792641951068333,0.6651264115461195,0.9282180092996575,0.5462497550258314,0.45270729185338776,0.0038114763036874375,0.7875759193568703,0.45270729185338776,0.9615082177270112,0.6486698237873774,0.4460574456610944,0.006703974039369025,0.8427791069464334,0.6486698237873774,0.9314907282842075,0.6296233632440698,0.44977711620534033,0.004406573273299813,0.7994713333980877,0.5608825978131471,0.9400159879680016,0.6486698237873774,0.4460574456610944,0.006703974039369025,0.8427791069464334,0.6486698237873774,0.9314907282842075,0.6486698237873774,0.4460574456610944,0.006703974039369025,0.8427791069464334,0.6486698237873774,0.9314907282842075
"LGBMClassifier(is_unbalance=True, learning_rate=0.1512815847241857, max_depth=6,
               min_child_samples=400, n_estimators=1760, num_leaves=2,
               objective='binary', random_state=24743)",gbdt,2,6,0.1512815847241857,1760,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1776822304442846,
                  shrinkage=4.0)",0.1776822304442846,74923,4.0,None,None,0.2829268292682927,0.3826530612244898,1.0,0.36,0.2746319145007566,0.9700764006791172,0.8572576728713708,0.31780821917808216,0.40265035677879724,1.0,0.3170731707317073,0.3051011582835544,0.9698641765704584,0.8468463956606158,0.273972602739726,0.38304392236976503,1.0,0.28,0.27505425625079283,0.9700700488219062,0.8326481679780251,0.3821656050955414,0.46673819742489264,1.0,0.4827586206896552,0.36311648366593474,0.9700700488219062,0.8836949268277543,0.31421831407041056,0.4087713844494862,1.0,0.35995794785534063,0.30447595317525966,0.970020168723347,0.8551117908344414,0.3821656050955414,0.46673819742489264,1.0,0.4827586206896552,0.36311648366593474,0.9700764006791172,0.8836949268277543,0.273972602739726,0.3826530612244898,1.0,0.28,0.2746319145007566,0.9698641765704584,0.8326481679780251,0.4376397925413689,0.3170597144107105,-0.0002604559192429757,0.8162117683599526,0.3170597144107105,0.9943891958839906,0.4613706459666587,0.30972066996522085,-7.546200075865948e-05,0.6134676360701705,0.3687174274518441,0.980283519602116,0.347542309794119,0.31271157587442544,-0.0002506406690387737,0.8456358594807071,0.31271157587442544,0.9963765596981372,0.5430111884252156,0.3367500959412344,-0.000323816449687363,0.8513198597023908,0.5430111884252156,0.9992271329035287,0.44739098418184053,0.3190605140478978,-0.000227593759681943,0.7816587809033052,0.3853749765405489,0.9925691020219432,0.5430111884252156,0.3367500959412344,-0.000323816449687363,0.8513198597023908,0.5430111884252156,0.9992271329035287,0.5430111884252156,0.3367500959412344,-0.000323816449687363,0.8513198597023908,0.5430111884252156,0.9992271329035287
"LGBMClassifier(boosting_type='goss', is_unbalance=False,
               learning_rate=0.030132680586032287, max_depth=21,
               min_child_samples=400, n_estimators=133, num_leaves=961,
               objective='binary', random_state=24743)",goss,961,21,0.030132680586032287,133,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.5827229820625556,
                  shrinkage=2.0)",0.5827229820625556,74923,2.0,None,None,0.2932692307692308,0.40429887410440124,1.0,0.6,0.2935462108336098,0.9702886247877759,0.8478807964487807,0.33009708737864074,0.413265306122449,1.0,0.5384615384615384,0.3197368595710459,0.9700764006791172,0.8426472401146485,0.27111984282907664,0.3819784524975514,1.0,0.2727272727272727,0.2728073518800142,0.9700700488219062,0.8542987724444032,0.3682539682539682,0.4261704681872749,1.0,0.4230769230769231,0.3508016954667559,0.9700700488219062,0.8746201716405171,0.3156850323077291,0.40642827522791913,1.0,0.45856643356643356,0.30922302943785646,0.9701262807776764,0.8548617451620873,0.3682539682539682,0.4261704681872749,1.0,0.6,0.3508016954667559,0.9702886247877759,0.8746201716405171,0.27111984282907664,0.3819784524975514,1.0,0.2727272727272727,0.2728073518800142,0.9700700488219062,0.8426472401146485,0.12102093857461232,0.08274476396824199,0.007619097967313982,0.4295173556180967,0.08274476396824199,0.4295173556180967,0.12478732134561002,0.07936555575272827,0.007874066069079717,0.40100212345241804,0.12478732134561002,0.40100212345241804,0.08571982561880498,0.06810491241783972,0.007951014141209356,0.30806093738086543,0.07585593466221449,0.590911806774748,0.17442442741794967,0.11638400309854244,0.007905583110360147,0.364581469629235,0.1407826234495308,0.45383003239009245,0.12648812823924424,0.0866498088093381,0.0078374403219908,0.37579047152015377,0.10604266085639932,0.46881532955883876,0.17442442741794967,0.11638400309854244,0.007905583110360147,0.364581469629235,0.1407826234495308,0.45383003239009245,0.17442442741794967,0.11638400309854244,0.007905583110360147,0.364581469629235,0.1407826234495308,0.45383003239009245
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.024049303180067448, max_depth=21,
               min_child_samples=400, n_estimators=10000, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,21,0.024049303180067448,10000,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.45167669827978374,
                  shrinkage=4.0)",0.45167669827978374,74923,4.0,None,None,0.2838709677419355,0.39794007490636707,1.0,0.3684210526315789,0.28385261839535386,0.9700764006791172,0.8601001379340307,0.347107438016529,0.4227733934611049,1.0,0.6666666666666666,0.3320833420582323,0.9700764006791172,0.8557871297808735,0.28491620111731847,0.3889457523029683,1.0,0.6666666666666666,0.28141222608438227,0.9702823179791976,0.8413659853810699,0.35947712418300654,0.45454545454545453,1.0,0.4782608695652174,0.34174814793690267,0.9700700488219062,0.8940756087341124,0.3188429327646974,0.4160511688039737,1.0,0.5450038138825324,0.3097740836187178,0.9701262920398346,0.8628322154575216,0.35947712418300654,0.45454545454545453,1.0,0.6666666666666666,0.34174814793690267,0.9702823179791976,0.8940756087341124,0.2838709677419355,0.3889457523029683,1.0,0.3684210526315789,0.28141222608438227,0.9700700488219062,0.8413659853810699,0.10707362517581637,0.06603462948636844,4.4414586493945855e-05,0.2541291076336228,0.08264393621907502,0.6743068196947208,0.13448179761933288,0.09764871269640801,-0.00011542010917799857,0.6637258243940496,0.11309937917271023,0.6637258243940496,0.1366357912789764,0.07364565526090117,-8.811850454847156e-05,0.7089083906885029,0.0829038735816124,0.7089083906885029,0.1727531017554283,0.07092928082702181,-1.3875321481496912e-05,0.4462693326841443,0.13733815793659493,0.6387543661402708,0.13773607895738849,0.07706456956767485,-4.32498371785053e-05,0.5182581638500798,0.10399633672749814,0.671423850229386,0.1727531017554283,0.07092928082702181,-1.3875321481496912e-05,0.4462693326841443,0.13733815793659493,0.6387543661402708,0.1727531017554283,0.07092928082702181,-1.3875321481496912e-05,0.4462693326841443,0.13733815793659493,0.6387543661402708
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=0.0031549585245092557, max_depth=3,
               min_child_samples=400, n_estimators=10000, num_leaves=961,
               objective='binary', random_state=24743)",dart,961,3,0.0031549585245092557,10000,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=4.0)",0.1,74923,4.0,None,None,0.30898876404494385,0.3957219251336898,1.0,0.43333333333333335,0.2963381494621749,0.9700764006791172,0.8499924749150907,0.35736677115987464,0.4122055674518202,1.0,0.35526315789473684,0.33731233873357475,0.9698641765704584,0.8535696674577002,0.2948402948402948,0.38751345532831,1.0,0.34615384615384615,0.28459133175334544,0.9698577796646147,0.8429427192451543,0.3707865168539326,0.44988610478359914,1.0,0.46875,0.35555325090150836,0.9700700488219062,0.8891490913605538,0.3329955867247615,0.41133176317435477,1.0,0.4008750843454791,0.31844876771265085,0.9699671014340241,0.8589134882446248,0.3707865168539326,0.44988610478359914,1.0,0.46875,0.35555325090150836,0.9700764006791172,0.8891490913605538,0.2948402948402948,0.38751345532831,1.0,0.34615384615384615,0.28459133175334544,0.9698577796646147,0.8429427192451543,0.6135662533779829,0.48180203138850475,0.0018308366524615585,0.8210119330548107,0.5664162890186056,0.9098696628436993,0.6406278357244735,0.4630283901027524,0.0006295400687506506,0.7696631823714726,0.6406278357244735,0.9013658050466782,0.5407762171461505,0.46110480922171093,0.00048127704740389635,0.8375405359791673,0.46110480922171093,0.9080994349928527,0.5776385655866374,0.4840034301648143,0.00220079455905842,0.8379927915760136,0.5776385655866374,0.9119421482673044,0.5931522179588111,0.4724846652194456,0.0012856120819186314,0.816552110745366,0.5614468748878568,0.9078192627876336,0.5776385655866374,0.4840034301648143,0.00220079455905842,0.8379927915760136,0.5776385655866374,0.9119421482673044,0.5776385655866374,0.4840034301648143,0.00220079455905842,0.8379927915760136,0.5776385655866374,0.9119421482673044
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.17385488425736814, max_depth=7,
               min_child_samples=400, n_estimators=84, num_leaves=5,
               objective='binary', random_state=24743)",dart,5,7,0.17385488425736814,84,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.40201585124736716,
                  shrinkage=0.0)",0.40201585124736716,74923,0.0,None,None,0.30625,0.3823814133591481,1.0,0.3333333333333333,0.2843754230215576,0.9700764006791172,0.8482205889426248,0.34394904458598724,0.4175588865096359,1.0,0.38095238095238093,0.3231310778244455,0.9698641765704584,0.8551237402533363,0.2932692307692308,0.3879310344827586,1.0,0.256,0.286997267499939,0.9700700488219062,0.8422303955801791,0.3691460055096419,0.44569672131147536,1.0,0.5,0.35482268328053274,0.9700700488219062,0.8891832332355634,0.328153570216215,0.4083920139157545,1.0,0.36757142857142855,0.3123316129066187,0.970020168723347,0.8586894895029259,0.3691460055096419,0.44569672131147536,1.0,0.5,0.35482268328053274,0.9700764006791172,0.8891832332355634,0.2932692307692308,0.3823814133591481,1.0,0.256,0.2843754230215576,0.9698641765704584,0.8422303955801791,0.7024764704419897,0.4746417538772304,0.008593218556285736,0.7820741213185209,0.7024764704419897,0.8543375308365783,0.6822353499606331,0.526198926471691,0.014907876793102876,0.7808246830510926,0.6822353499606331,0.8657994881298863,0.597407383226002,0.52214412972158,0.012245576767961598,0.7401364982427099,0.5570547256245003,0.8769147772568731,0.6208199194503556,0.47782782085363806,0.008032025496123444,0.8268912197555972,0.6208199194503556,0.8268912197555972,0.6507347807697451,0.5002031577310349,0.010944674403368413,0.7824816305919802,0.6406466163693697,0.8559857539947338,0.6208199194503556,0.47782782085363806,0.008032025496123444,0.8268912197555972,0.6208199194503556,0.8268912197555972,0.6208199194503556,0.47782782085363806,0.008032025496123444,0.8268912197555972,0.6208199194503556,0.8268912197555972
"LGBMClassifier(boosting_type='dart', is_unbalance=True,
               learning_rate=0.004601650300432236, max_depth=-4,
               min_child_samples=400, n_estimators=10000, num_leaves=67,
               objective='binary', random_state=24743)",dart,67,-4,0.004601650300432236,10000,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=4.0)",0.1,74923,4.0,None,None,0.2599118942731278,0.3534883720930233,1.0,0.3448275862068966,0.2482672786359128,0.9700764006791172,0.8275343632614494,0.3302180685358255,0.40409482758620685,1.0,0.32051282051282054,0.3091309417360824,0.9698641765704584,0.8344839276358369,0.296943231441048,0.38751345532831,1.0,0.31645569620253167,0.29095931029741695,0.9700700488219062,0.8234034793674441,0.3408360128617363,0.4147727272727272,1.0,0.43333333333333335,0.3264940912093709,0.9700700488219062,0.8677638623772056,0.3069773017779344,0.38996734557006685,1.0,0.35378235906389555,0.29371290546969575,0.970020168723347,0.838296408160484,0.3408360128617363,0.4147727272727272,1.0,0.43333333333333335,0.3264940912093709,0.9700764006791172,0.8677638623772056,0.2599118942731278,0.3534883720930233,1.0,0.31645569620253167,0.2482672786359128,0.9698641765704584,0.8234034793674441,0.4068392362658111,0.28357642216123774,-1.2201732385549604e-05,0.8454164071492052,0.4068392362658111,0.9581323235337038,0.5615399621362721,0.3165050874772017,-2.1065019407941484e-05,0.7426228428197807,0.5615399621362721,0.9707051184338567,0.4061489267672545,0.35705331770748544,-1.2344823979733771e-05,0.7590976323341787,0.4061489267672545,0.9382220160673373,0.5697812896849246,0.3736454835292775,-1.463602644096496e-05,0.8675050717131538,0.4216891954664011,0.9535520917039593,0.4860773537135656,0.3326950777188006,-1.5061900553547455e-05,0.8036604885040797,0.4490543301589347,0.9551528874347143,0.5697812896849246,0.3736454835292775,-1.463602644096496e-05,0.8675050717131538,0.4216891954664011,0.9535520917039593,0.5697812896849246,0.3736454835292775,-1.463602644096496e-05,0.8675050717131538,0.4216891954664011,0.9535520917039593
"LGBMClassifier(boosting_type='goss', is_unbalance=True, learning_rate=0.0001,
               max_depth=-2, min_child_samples=400, n_estimators=5,
               num_leaves=2, objective='binary', random_state=24743)",goss,2,-2,0.0001,5,400,True,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=0.0)",0.1,74923,0.0,None,None,0.23211446740858502,0.34695817490494296,1.0,0.14959016393442623,0.238732141895102,0.9700764006791172,0.7134703674568781,0.1945945945945946,0.33308660251665434,1.0,0.11494252873563218,0.2214486655709564,0.9698641765704584,0.7410808395229144,0.1833534378769602,0.3035143769968051,1.0,0.11046511627906977,0.19545653887205752,0.9700700488219062,0.7025451215916321,0.1820020222446916,0.31869688385269124,1.0,0.10613207547169812,0.20953090959296505,0.9700700488219062,0.7362167698682435,0.19801613053120787,0.3255640095677734,1.0,0.12028247110520657,0.21629206398277023,0.970020168723347,0.723328274609917,0.23211446740858502,0.34695817490494296,1.0,0.14959016393442623,0.238732141895102,0.9700764006791172,0.7410808395229144,0.1820020222446916,0.3035143769968051,1.0,0.10613207547169812,0.19545653887205752,0.9698641765704584,0.7025451215916321,0.09116243121934679,0.09116243121934679,0.09089667925637439,0.09116243121934679,0.09116243121934679,0.0914281831823192,0.0911342549411148,0.0911342549411148,0.09088404871872988,0.0911342549411148,0.0911342549411148,0.09138446116349969,0.09113786078752299,0.09113786078752299,0.09086960203358153,0.09113786078752299,0.09113786078752299,0.09140611954146445,0.09112978099825128,0.09112978099825128,0.09088235692383478,0.09112978099825128,0.09112978099825128,0.09137720507266775,0.09114108198655896,0.09114108198655896,0.09088317173313015,0.09114108198655896,0.09114108198655896,0.09139899223998776,0.09112978099825128,0.09112978099825128,0.09088235692383478,0.09112978099825128,0.09112978099825128,0.09137720507266775,0.09112978099825128,0.09112978099825128,0.09088235692383478,0.09112978099825128,0.09112978099825128,0.09137720507266775
"LGBMClassifier(boosting_type='dart', is_unbalance=False,
               learning_rate=0.07794348448403872, max_depth=5,
               min_child_samples=400, n_estimators=3115, num_leaves=2,
               objective='binary', random_state=24743)",dart,2,5,0.07794348448403872,3115,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.5987257115219561,
                  shrinkage=4.0)",0.5987257115219561,74923,4.0,None,StandardScaler(),0.28254847645429365,0.3985171455050973,1.0,0.35526315789473684,0.2842938306128171,0.9700764006791172,0.8596788883354978,0.3397435897435898,0.42182227221597296,1.0,0.6666666666666666,0.3296853453754725,0.9700764006791172,0.854317810583413,0.28431372549019607,0.38324420677361853,1.0,0.6666666666666666,0.27846775882480634,0.9702823179791976,0.8426175954808572,0.35911602209944754,0.4526748971193416,1.0,0.4782608695652174,0.34397826482540805,0.9700700488219062,0.8941322532085603,0.31643045344688175,0.4140646304035076,1.0,0.5417143401983219,0.309106299909626,0.9701262920398346,0.862686636902082,0.35911602209944754,0.4526748971193416,1.0,0.6666666666666666,0.34397826482540805,0.9702823179791976,0.8941322532085603,0.28254847645429365,0.38324420677361853,1.0,0.35526315789473684,0.27846775882480634,0.9700700488219062,0.8426175954808572,0.1494224034658662,0.06582048007831856,6.550753941078711e-05,0.25532919999699544,0.08232982634157329,0.6576867113933057,0.16507097694185874,0.09725711999161783,-0.00013188918782195251,0.6620103650569138,0.11138158517723826,0.6620103650569138,0.11066535804759711,0.05257461952130943,-8.60208569197723e-05,0.7257728318325288,0.08306430439090311,0.7257728318325288,0.1367622020880068,0.07203384354154199,4.248297242882555e-05,0.44700322584959984,0.1367622020880068,0.6564802876563588,0.14048023513583222,0.07192151578319696,-2.747988322552804e-05,0.5225289056840094,0.10338447949943036,0.6754875489847768,0.1367622020880068,0.07203384354154199,4.248297242882555e-05,0.44700322584959984,0.1367622020880068,0.6564802876563588,0.1367622020880068,0.07203384354154199,4.248297242882555e-05,0.44700322584959984,0.1367622020880068,0.6564802876563588
"LGBMClassifier(is_unbalance=False, learning_rate=0.04267613851544806,
               max_depth=11, min_child_samples=400, n_estimators=17,
               num_leaves=176, objective='binary', random_state=24743)",gbdt,176,11,0.04267613851544806,17,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.1, shrinkage=4.0)",0.1,74923,4.0,None,None,0.2600619195046439,0.3686036426712923,1.0,0.2765957446808511,0.2537608253714851,0.9698641765704584,0.8221380240213123,0.3260340632603406,0.4152637485970819,1.0,1.0,0.31571927702282376,0.9702886247877759,0.834336764569914,0.2610441767068273,0.3581526861451461,1.0,0.2247191011235955,0.2556742382787028,0.9700700488219062,0.8303474711733941,0.3472668810289389,0.42986425339366513,1.0,0.5625,0.33064456020535454,0.9704945871364891,0.8709685429178888,0.2986017601251877,0.39297108270179637,1.0,0.5159537114511117,0.28894972521959156,0.9701793593291574,0.8394477006706274,0.3472668810289389,0.42986425339366513,1.0,1.0,0.33064456020535454,0.9704945871364891,0.8709685429178888,0.2600619195046439,0.3581526861451461,1.0,0.2247191011235955,0.2537608253714851,0.9698641765704584,0.8221380240213123,0.1598237836264805,0.07437373789370273,0.04389897419911489,0.17787303861975318,0.07437373789370273,0.31631671029047154,0.11028624808131071,0.10278035672440117,0.043933867006677466,0.19621012135746368,0.10278035672440117,0.19621012135746368,0.09352413284973907,0.07632576181670755,0.04391477375567801,0.1931414383918123,0.09352413284973907,0.3306855768125653,0.128963104722796,0.09968501524213255,0.043946843251838716,0.201770266065823,0.10912418320755234,0.201770266065823,0.12314931732008158,0.088291217919236,0.04392361455332727,0.19224871610871302,0.09495060266884883,0.2612456686315809,0.128963104722796,0.09968501524213255,0.043946843251838716,0.201770266065823,0.10912418320755234,0.201770266065823,0.128963104722796,0.09968501524213255,0.043946843251838716,0.201770266065823,0.10912418320755234,0.201770266065823
"LGBMClassifier(is_unbalance=False, learning_rate=0.007460020207642583,
               max_depth=5, min_child_samples=400, n_estimators=1974,
               num_leaves=961, objective='binary', random_state=24743)",gbdt,961,5,0.007460020207642583,1974,400,False,binary,24743,"RandomOverSampler(random_state=74923, sampling_strategy=0.23635265231608954,
                  shrinkage=4.0)",0.23635265231608954,74923,4.0,None,None,0.28019323671497587,0.38748832866479926,1.0,0.4117647058823529,0.27265712660084485,0.9696519524617997,0.8455456927810386,0.3398328690807799,0.41289592760180993,1.0,0.6666666666666666,0.32254486240963914,0.9700764006791172,0.8511726816038463,0.28361858190709044,0.38422131147540983,1.0,0.35,0.2824086751946478,0.9698577796646147,0.8334481741856387,0.3578274760383387,0.44886363636363635,1.0,0.3888888888888889,0.34631435141985634,0.9700700488219062,0.881448546642457,0.31536804093529625,0.40836730102641383,1.0,0.4543300653594771,0.30598125390624703,0.9699140454068594,0.8529037738032451,0.3578274760383387,0.44886363636363635,1.0,0.6666666666666666,0.34631435141985634,0.9700764006791172,0.881448546642457,0.28019323671497587,0.38422131147540983,1.0,0.35,0.27265712660084485,0.9696519524617997,0.8334481741856387,0.13448660472749613,0.06426954865755938,6.106006853212197e-06,0.42936662057938324,0.06426954865755938,0.6480390229056906,0.1433083856561016,0.09407913834406381,-1.9834952798091632e-05,0.5948885637255548,0.1433083856561016,0.5948885637255548,0.12206152177402387,0.07473986949744489,-6.307233936155503e-05,0.46436541750181437,0.08823743353239044,0.6802684840260012,0.1752536090050622,0.09368671333608475,-7.62981037826426e-05,0.3187507636456799,0.09368671333608475,0.6167353825192028,0.14377753029067095,0.0816938174587882,-3.8274847272269264e-05,0.45184284136310804,0.09737552029553403,0.6349828632941124,0.1752536090050622,0.09368671333608475,-7.62981037826426e-05,0.3187507636456799,0.09368671333608475,0.6167353825192028,0.1752536090050622,0.09368671333608475,-7.62981037826426e-05,0.3187507636456799,0.09368671333608475,0.6167353825192028
